doc_id,arxiv_id,title,abstract,authors,published,updated,primary_category,domain,topic_id,topic,source_url,query
D0348,2601.09858v1,OUTLINEFORGE: Hierarchical Reinforcement Learning with Explicit States for Scientific Writing,"Scientific paper generation requires document-level planning and factual grounding, but current large language models, despite their strong local fluency, often fail in global structure, input coverage, and citation consistency. We present a reinforcement learning framework that casts scientific outline construction as a long-horizon planning problem over hierarchical document structures. Our approach models edit evolving outlines through structured actions, enabling the system to incrementally build a complete scientific manuscript. To support effective and stabilize learning,we introduce a two-stage optimization procedure consisting of (i) backward outline reconstruction from partial plans to enforce global structural consistency, and (ii) forward value-guided reinforcement learning with rewards explicitly modeling scientific correctness, discourse coherence, and citation fidelity. In addition, We further introduce a benchmark for scientific paper generation that evaluates document planning, input utilization, reference faithfulness, outline organization, and content-level factual accuracy. Our results show consistent improvements over strong neural and LLM baselines, particularly in long-range structural coherence and citation reliability.",Yilin Bao; Ziyao He; Zayden Yang,2026-01-14T20:37:26Z,2026-01-14T20:37:26Z,cs.CL,Scientific_QA,T035,Evaluation of factual consistency in scientific summaries,http://arxiv.org/abs/2601.09858v1,abs:evaluation AND abs:factual AND abs:consistency AND abs:scientific
D0349,2503.08890v4,PlainQAFact: Retrieval-augmented Factual Consistency Evaluation Metric for Biomedical Plain Language Summarization,"Hallucinated outputs from large language models (LLMs) pose risks in the medical domain, especially for lay audiences making health-related decisions. Existing automatic factual consistency evaluation methods, such as entailment- and question-answering (QA) -based, struggle with plain language summarization (PLS) due to elaborative explanation phenomenon, which introduces external content (e.g., definitions, background, examples) absent from the scientific abstract to enhance comprehension. To address this, we introduce PlainQAFact, an automatic factual consistency evaluation metric trained on a fine-grained, human-annotated dataset PlainFact, for evaluating factual consistency of both source-simplified and elaborately explained sentences. PlainQAFact first classifies sentence type, then applies a retrieval-augmented QA scoring method. Empirical results show that existing evaluation metrics fail to evaluate the factual consistency in PLS, especially for elaborative explanations, whereas PlainQAFact consistently outperforms them across all evaluation settings. We further analyze PlainQAFact's effectiveness across external knowledge sources, answer extraction strategies, answer overlap measures, and document granularity levels, refining its overall factual consistency assessment. Taken together, our work presents a sentence-aware, retrieval-augmented metric targeted at elaborative explanations in biomedical PLS tasks, providing the community with both a new benchmark and a practical evaluation tool to advance reliable and safe plain language communication in the medical domain. PlainQAFact and PlainFact are available at: https://github.com/zhiwenyou103/PlainQAFact",Zhiwen You; Yue Guo,2025-03-11T20:59:53Z,2026-03-19T17:16:56Z,cs.CL,Scientific_QA,T035,Evaluation of factual consistency in scientific summaries,http://arxiv.org/abs/2503.08890v4,abs:evaluation AND abs:factual AND abs:consistency AND abs:scientific
D0350,2508.08742v2,SciRerankBench: Benchmarking Rerankers Towards Scientific Retrieval-Augmented Generated LLMs,"Scientific literature question answering is a pivotal step towards new scientific discoveries. Recently, \textit{two-stage} retrieval-augmented generated large language models (RAG-LLMs) have shown impressive advancements in this domain. Such a two-stage framework, especially the second stage (reranker), is particularly essential in the scientific domain, where subtle differences in terminology may have a greatly negative impact on the final factual-oriented or knowledge-intensive answers. Despite this significant progress, the potential and limitations of these works remain unexplored. In this work, we present a Scientific Rerank-oriented RAG Benchmark (SciRerankBench), for evaluating rerankers within RAG-LLMs systems, spanning five scientific subjects. To rigorously assess the reranker performance in terms of noise resilience, relevance disambiguation, and factual consistency, we develop three types of question-context-answer (Q-C-A) pairs, i.e., Noisy Contexts (NC), Semantically Similar but Logically Irrelevant Contexts (SSLI), and Counterfactual Contexts (CC). Through systematic evaluation of 13 widely used rerankers on five families of LLMs, we provide detailed insights into their relative strengths and limitations. To the best of our knowledge, SciRerankBench is the first benchmark specifically developed to evaluate rerankers within RAG-LLMs, which provides valuable observations and guidance for their future development.",Haotian Chen; Qingqing Long; Meng Xiao; Xiao Luo; Wei Ju; Chengrui Wang; Xuezhi Wang; Yuanchun Zhou; Hengshu Zhu,2025-08-12T08:36:23Z,2025-09-24T07:37:00Z,cs.CL,Scientific_QA,T035,Evaluation of factual consistency in scientific summaries,http://arxiv.org/abs/2508.08742v2,abs:evaluation AND abs:factual AND abs:consistency AND abs:scientific
D0351,2410.17309v3,Literature Meets Data: A Synergistic Approach to Hypothesis Generation,"AI holds promise for transforming scientific processes, including hypothesis generation. Prior work on hypothesis generation can be broadly categorized into theory-driven and data-driven approaches. While both have proven effective in generating novel and plausible hypotheses, it remains an open question whether they can complement each other. To address this, we develop the first method that combines literature-based insights with data to perform LLM-powered hypothesis generation. We apply our method on five different datasets and demonstrate that integrating literature and data outperforms other baselines (8.97\% over few-shot, 15.75\% over literature-based alone, and 3.37\% over data-driven alone). Additionally, we conduct the first human evaluation to assess the utility of LLM-generated hypotheses in assisting human decision-making on two challenging tasks: deception detection and AI generated content detection. Our results show that human accuracy improves significantly by 7.44\% and 14.19\% on these tasks, respectively. These findings suggest that integrating literature-based and data-driven approaches provides a comprehensive and nuanced framework for hypothesis generation and could open new avenues for scientific inquiry.",Haokun Liu; Yangqiaoyu Zhou; Mingxuan Li; Chenfei Yuan; Chenhao Tan,2024-10-22T18:00:00Z,2025-01-08T19:00:00Z,cs.AI,Scientific_QA,T036,LLM-assisted hypothesis generation from scientific literature,http://arxiv.org/abs/2410.17309v3,all:llm AND all:assisted AND all:hypothesis AND all:scientific AND all:literature
D0352,2505.03049v2,"34 Examples of LLM Applications in Materials Science and Chemistry: Towards Automation, Assistants, Agents, and Accelerated Scientific Discovery","Large Language Models (LLMs) are reshaping many aspects of materials science and chemistry research, enabling advances in molecular property prediction, materials design, scientific automation, knowledge extraction, and more. Recent developments demonstrate that the latest class of models are able to integrate structured and unstructured data, assist in hypothesis generation, and streamline research workflows. To explore the frontier of LLM capabilities across the research lifecycle, we review applications of LLMs through 34 total projects developed during the second annual Large Language Model Hackathon for Applications in Materials Science and Chemistry, a global hybrid event. These projects spanned seven key research areas: (1) molecular and material property prediction, (2) molecular and material design, (3) automation and novel interfaces, (4) scientific communication and education, (5) research data management and automation, (6) hypothesis generation and evaluation, and (7) knowledge extraction and reasoning from the scientific literature. Collectively, these applications illustrate how LLMs serve as versatile predictive models, platforms for rapid prototyping of domain-specific tools, and much more. In particular, improvements in both open source and proprietary LLM performance through the addition of reasoning, additional training data, and new techniques have expanded effectiveness, particularly in low-data environments and interdisciplinary research. As LLMs continue to improve, their integration into scientific workflows presents both new opportunities and new challenges, requiring ongoing exploration, continued refinement, and further research to address reliability, interpretability, and reproducibility.",Yoel Zimmermann; Adib Bazgir; Alexander Al-Feghali; Mehrad Ansari; Joshua Bocarsly; L. Catherine Brinson; Yuan Chiang; Defne Circi; Min-Hsueh Chiu; Nathan Daelman; Matthew L. Evans; Abhijeet S. Gangan; Janine George; Hassan Harb; Ghazal Khalighinejad; Sartaaj Takrim Khan; Sascha Klawohn; Magdalena Lederbauer; Soroush Mahjoubi; Bernadette Mohr; Seyed Mohamad Moosavi; Aakash Naik; Aleyna Beste Ozhan; Dieter Plessers; Aritra Roy; Fabian Schöppach; Philippe Schwaller; Carla Terboven; Katharina Ueltzen; Yue Wu; Shang Zhu; Jan Janssen; Calvin Li; Ian Foster; Ben Blaiszik,2025-05-05T22:08:37Z,2025-05-16T01:37:58Z,cs.LG,Scientific_QA,T036,LLM-assisted hypothesis generation from scientific literature,http://arxiv.org/abs/2505.03049v2,all:llm AND all:assisted AND all:hypothesis AND all:scientific AND all:literature
D0353,2504.16728v2,IRIS: Interactive Research Ideation System for Accelerating Scientific Discovery,"The rapid advancement in capabilities of large language models (LLMs) raises a pivotal question: How can LLMs accelerate scientific discovery? This work tackles the crucial first stage of research, generating novel hypotheses. While recent work on automated hypothesis generation focuses on multi-agent frameworks and extending test-time compute, none of the approaches effectively incorporate transparency and steerability through a synergistic Human-in-the-loop (HITL) approach. To address this gap, we introduce IRIS: Interactive Research Ideation System, an open-source platform designed for researchers to leverage LLM-assisted scientific ideation. IRIS incorporates innovative features to enhance ideation, including adaptive test-time compute expansion via Monte Carlo Tree Search (MCTS), fine-grained feedback mechanism, and query-based literature synthesis. Designed to empower researchers with greater control and insight throughout the ideation process. We additionally conduct a user study with researchers across diverse disciplines, validating the effectiveness of our system in enhancing ideation. We open-source our code at https://github.com/Anikethh/IRIS-Interactive-Research-Ideation-System",Aniketh Garikaparthi; Manasi Patwardhan; Lovekesh Vig; Arman Cohan,2025-04-23T14:01:36Z,2025-05-24T12:40:05Z,cs.AI,Scientific_QA,T036,LLM-assisted hypothesis generation from scientific literature,http://arxiv.org/abs/2504.16728v2,all:llm AND all:assisted AND all:hypothesis AND all:scientific AND all:literature
D0354,2511.19423v1,Beyond Protein Language Models: An Agentic LLM Framework for Mechanistic Enzyme Design,"We present Genie-CAT, a tool-augmented large-language-model (LLM) system designed to accelerate scientific hypothesis generation in protein design. Using metalloproteins (e.g., ferredoxins) as a case study, Genie-CAT integrates four capabilities -- literature-grounded reasoning through retrieval-augmented generation (RAG), structural parsing of Protein Data Bank files, electrostatic potential calculations, and machine-learning prediction of redox properties -- into a unified agentic workflow. By coupling natural-language reasoning with data-driven and physics-based computation, the system generates mechanistically interpretable, testable hypotheses linking sequence, structure, and function. In proof-of-concept demonstrations, Genie-CAT autonomously identifies residue-level modifications near [Fe--S] clusters that affect redox tuning, reproducing expert-derived hypotheses in a fraction of the time. The framework highlights how AI agents combining language models with domain-specific tools can bridge symbolic reasoning and numerical simulation, transforming LLMs from conversational assistants into partners for computational discovery.",Bruno Jacob; Khushbu Agarwal; Marcel Baer; Peter Rice; Simone Raugei,2025-11-24T18:57:07Z,2025-11-24T18:57:07Z,q-bio.QM,Scientific_QA,T036,LLM-assisted hypothesis generation from scientific literature,http://arxiv.org/abs/2511.19423v1,all:llm AND all:assisted AND all:hypothesis AND all:scientific AND all:literature
D0355,2512.19799v1,PhysMaster: Building an Autonomous AI Physicist for Theoretical and Computational Physics Research,"Advances in LLMs have produced agents with knowledge and operational capabilities comparable to human scientists, suggesting potential to assist, accelerate, and automate research. However, existing studies mainly evaluate such systems on well-defined benchmarks or general tasks like literature retrieval, limiting their end-to-end problem-solving ability in open scientific scenarios. This is particularly true in physics, which is abstract, mathematically intensive, and requires integrating analytical reasoning with code-based computation. To address this, we propose PhysMaster, an LLM-based agent functioning as an autonomous theoretical and computational physicist. PhysMaster couples absract reasoning with numerical computation and leverages LANDAU, the Layered Academic Data Universe, which preserves retrieved literature, curated prior knowledge, and validated methodological traces, enhancing decision reliability and stability. It also employs an adaptive exploration strategy balancing efficiency and open-ended exploration, enabling robust performance in ultra-long-horizon tasks. We evaluate PhysMaster on problems from high-energy theory, condensed matter theory to astrophysics, including: (i) acceleration, compressing labor-intensive research from months to hours; (ii) automation, autonomously executing hypothesis-driven loops ; and (iii) autonomous discovery, independently exploring open problems.",Tingjia Miao; Jiawen Dai; Jingkun Liu; Jinxin Tan; Muhua Zhang; Wenkai Jin; Yuwen Du; Tian Jin; Xianghe Pang; Zexi Liu; Tu Guo; Zhengliang Zhang; Yunjie Huang; Shuo Chen; Rui Ye; Yuzhi Zhang; Linfeng Zhang; Kun Chen; Wei Wang; Weinan E; Siheng Chen,2025-12-22T19:00:15Z,2025-12-22T19:00:15Z,cs.AI,Scientific_QA,T036,LLM-assisted hypothesis generation from scientific literature,http://arxiv.org/abs/2512.19799v1,all:llm AND all:assisted AND all:hypothesis AND all:scientific AND all:literature
D0356,2503.21248v3,ResearchBench: Benchmarking LLMs in Scientific Discovery via Inspiration-Based Task Decomposition,"Large language models (LLMs) have shown potential in assisting scientific research, yet their ability to discover high-quality research hypotheses remains unexamined due to the lack of a dedicated benchmark. To address this gap, we introduce the first large-scale benchmark for evaluating LLMs on a sufficient set of scientific discovery sub-tasks-inspiration retrieval, hypothesis composition, and hypothesis ranking-where sufficient means that perfectly solving these sub-tasks perfectly solves the overall discovery task. We develop an automated LLM-based framework that extracts critical components-research questions, background surveys, inspirations, and hypotheses-from papers across 12 disciplines, with expert validation confirming its accuracy. To prevent data contamination, we focus exclusively on publications from 2024 onward, ensuring minimal overlap with LLM pretraining data; our automated framework further enables automatic extraction of even more recent papers as LLM pretraining cutoffs advance, supporting scalable and contamination-free automatic renewal of this discovery benchmark. Our evaluation shows that, across disciplines, LLMs excel at inspiration retrieval-an out-of-distribution task-suggesting their ability to surface novel knowledge associations.",Yujie Liu; Zonglin Yang; Tong Xie; Jinjie Ni; Ben Gao; Yuqiang Li; Shixiang Tang; Wanli Ouyang; Erik Cambria; Dongzhan Zhou,2025-03-27T08:09:15Z,2026-04-20T16:53:43Z,cs.CL,Scientific_QA,T036,LLM-assisted hypothesis generation from scientific literature,http://arxiv.org/abs/2503.21248v3,abs:llm AND abs:assisted AND abs:hypothesis AND abs:scientific
D0357,2504.11524v2,HypoBench: Towards Systematic and Principled Benchmarking for Hypothesis Generation,"There is growing interest in hypothesis generation with large language models (LLMs). However, fundamental questions remain: what makes a good hypothesis, and how can we systematically evaluate methods for hypothesis generation? To address this, we introduce HypoBench, a novel benchmark designed to evaluate LLMs and hypothesis generation methods across multiple aspects, including practical utility, generalizability, and hypothesis discovery rate. HypoBench includes 7 real-world tasks and 5 synthetic tasks with 194 distinct datasets. We evaluate four state-of-the-art LLMs combined with six existing hypothesis-generation methods. Overall, our results suggest that existing methods are capable of discovering valid and novel patterns in the data. However, the results from synthetic datasets indicate that there is still significant room for improvement, as current hypothesis generation methods do not fully uncover all relevant or meaningful patterns. Specifically, in synthetic settings, as task difficulty increases, performance significantly drops, with best models and methods only recovering 38.8% of the ground-truth hypotheses. These findings highlight challenges in hypothesis generation and demonstrate that HypoBench serves as a valuable resource for improving AI systems designed to assist scientific discovery.",Haokun Liu; Sicong Huang; Jingyu Hu; Yangqiaoyu Zhou; Chenhao Tan,2025-04-15T18:00:00Z,2026-02-10T19:00:00Z,cs.AI,Scientific_QA,T036,LLM-assisted hypothesis generation from scientific literature,http://arxiv.org/abs/2504.11524v2,abs:llm AND abs:assisted AND abs:hypothesis AND abs:scientific
D0358,2501.15370v1,Scaling Large Vision-Language Models for Enhanced Multimodal Comprehension In Biomedical Image Analysis,"Large language models (LLMs) have demonstrated immense capabilities in understanding textual data and are increasingly being adopted to help researchers accelerate scientific discovery through knowledge extraction (information retrieval), knowledge distillation (summarizing key findings and methodologies into concise forms), and knowledge synthesis (aggregating information from multiple scientific sources to address complex queries, generate hypothesis and formulate experimental plans). However, scientific data often exists in both visual and textual modalities. Vision language models (VLMs) address this by incorporating a pretrained vision backbone for processing images and a cross-modal projector that adapts image tokens into the LLM dimensional space, thereby providing richer multimodal comprehension. Nevertheless, off-the-shelf VLMs show limited capabilities in handling domain-specific data and are prone to hallucinations. We developed intelligent assistants finetuned from LLaVA models to enhance multimodal understanding in low-dose radiation therapy (LDRT)-a benign approach used in the treatment of cancer-related illnesses. Using multilingual data from 42,673 articles, we devise complex reasoning and detailed description tasks for visual question answering (VQA) benchmarks. Our assistants, trained on 50,882 image-text pairs, demonstrate superior performance over base models as evaluated using LLM-as-a-judge approach, particularly in reducing hallucination and improving domain-specific comprehension.",Robinson Umeike; Neil Getty; Fangfang Xia; Rick Stevens,2025-01-26T02:48:01Z,2025-01-26T02:48:01Z,cs.CV,Scientific_QA,T036,LLM-assisted hypothesis generation from scientific literature,http://arxiv.org/abs/2501.15370v1,abs:llm AND abs:assisted AND abs:hypothesis AND abs:scientific
D0359,2505.04651v1,"Scientific Hypothesis Generation and Validation: Methods, Datasets, and Future Directions","Large Language Models (LLMs) are transforming scientific hypothesis generation and validation by enabling information synthesis, latent relationship discovery, and reasoning augmentation. This survey provides a structured overview of LLM-driven approaches, including symbolic frameworks, generative models, hybrid systems, and multi-agent architectures. We examine techniques such as retrieval-augmented generation, knowledge-graph completion, simulation, causal inference, and tool-assisted reasoning, highlighting trade-offs in interpretability, novelty, and domain alignment. We contrast early symbolic discovery systems (e.g., BACON, KEKADA) with modern LLM pipelines that leverage in-context learning and domain adaptation via fine-tuning, retrieval, and symbolic grounding. For validation, we review simulation, human-AI collaboration, causal modeling, and uncertainty quantification, emphasizing iterative assessment in open-world contexts. The survey maps datasets across biomedicine, materials science, environmental science, and social science, introducing new resources like AHTech and CSKG-600. Finally, we outline a roadmap emphasizing novelty-aware generation, multimodal-symbolic integration, human-in-the-loop systems, and ethical safeguards, positioning LLMs as agents for principled, scalable scientific discovery.",Adithya Kulkarni; Fatimah Alotaibi; Xinyue Zeng; Longfeng Wu; Tong Zeng; Barry Menglong Yao; Minqian Liu; Shuaicheng Zhang; Lifu Huang; Dawei Zhou,2025-05-06T19:22:23Z,2025-05-06T19:22:23Z,cs.CL,Scientific_QA,T036,LLM-assisted hypothesis generation from scientific literature,http://arxiv.org/abs/2505.04651v1,abs:llm AND abs:assisted AND abs:hypothesis AND abs:scientific
D0360,2512.11509v2,Does Less Hallucination Mean Less Creativity? An Empirical Investigation in LLMs,"Large Language Models (LLMs) exhibit remarkable capabilities in natural language understanding and reasoning, but suffer from hallucination: the generation of factually incorrect content. While numerous methods have been developed to reduce hallucinations, their impact on creative generations remains unexplored. This gap is particularly critical for AI-assisted scientific discovery, which requires both factual accuracy and creative hypothesis generation. We investigate how three hallucination-reduction techniques: Chain of Verification (CoVe), Decoding by Contrasting Layers (DoLa), and Retrieval-Augmented Generation (RAG), affect creativity in LLMs. Evaluating multiple model families (LLaMA, Qwen, Mistral) at varying scales (1B - 70B parameters) on two creativity benchmarks (NeoCoder and CS4), we find that these methods have opposing effects on divergent creativity. CoVe enhances divergent thinking, DoLa suppresses it, and RAG shows minimal impact. Our findings provide guidance for selecting appropriate hallucination-reduction methods in scientific applications, where the balance between factual accuracy and creative exploration is crucial.",Mohor Banerjee; Nadya Yuki Wangsajaya; Syed Ali Redha Alsagoff; Min Sen Tan; Zachary Choy Kit Chun; Alvin Chan Guo Wei,2025-12-12T12:14:29Z,2026-01-21T12:07:32Z,cs.CL,Scientific_QA,T036,LLM-assisted hypothesis generation from scientific literature,http://arxiv.org/abs/2512.11509v2,abs:llm AND abs:assisted AND abs:hypothesis AND abs:scientific
D0361,2010.04816v1,Characterizing Policy Divergence for Personalized Meta-Reinforcement Learning,"Despite ample motivation from costly exploration and limited trajectory data, rapidly adapting to new environments with few-shot reinforcement learning (RL) can remain a challenging task, especially with respect to personalized settings. Here, we consider the problem of recommending optimal policies to a set of multiple entities each with potentially different characteristics, such that individual entities may parameterize distinct environments with unique transition dynamics. Inspired by existing literature in meta-learning, we extend previous work by focusing on the notion that certain environments are more similar to each other than others in personalized settings, and propose a model-free meta-learning algorithm that prioritizes past experiences by relevance during gradient-based adaptation. Our algorithm involves characterizing past policy divergence through methods in inverse reinforcement learning, and we illustrate how such metrics are able to effectively distinguish past policy parameters by the environment they were deployed in, leading to more effective fast adaptation during test time. To study personalization more effectively we introduce a navigation testbed to specifically incorporate environment diversity across training episodes, and demonstrate that our approach outperforms meta-learning alternatives with respect to few-shot reinforcement learning in personalized settings.",Michael Zhang,2020-10-09T21:31:53Z,2020-10-09T21:31:53Z,cs.LG,Educational_AI,T037,Personalized learning systems using reinforcement learning,http://arxiv.org/abs/2010.04816v1,all:personalized AND all:reinforcement
D0362,2312.08724v3,Personalized Path Recourse for Reinforcement Learning Agents,"This paper introduces Personalized Path Recourse, a novel method that generates recourse paths for a reinforcement learning agent. The goal is to edit a given path of actions to achieve desired goals (e.g., better outcomes compared to the agent's original path) while ensuring a high similarity to the agent's original paths and being personalized to the agent. Personalization refers to the extent to which the new path is tailored to the agent's observed behavior patterns from their policy function. We train a personalized recourse agent to generate such personalized paths, which are obtained using reward functions that consider the goal, similarity, and personalization. The proposed method is applicable to both reinforcement learning and supervised learning settings for correcting or improving sequences of actions or sequences of data to achieve a pre-determined goal. The method is evaluated in various settings. Experiments show that our model not only recourses for a better outcome but also adapts to different agents' behavior.",Dat Hong; Tong Wang,2023-12-14T08:10:57Z,2024-11-03T09:16:54Z,cs.LG,Educational_AI,T037,Personalized learning systems using reinforcement learning,http://arxiv.org/abs/2312.08724v3,all:personalized AND all:reinforcement
D0363,2404.14064v2,Multi-view Disentanglement for Reinforcement Learning with Multiple Cameras,"The performance of image-based Reinforcement Learning (RL) agents can vary depending on the position of the camera used to capture the images. Training on multiple cameras simultaneously, including a first-person egocentric camera, can leverage information from different camera perspectives to improve the performance of RL. However, hardware constraints may limit the availability of multiple cameras in real-world deployment. Additionally, cameras may become damaged in the real-world preventing access to all cameras that were used during training. To overcome these hardware constraints, we propose Multi-View Disentanglement (MVD), which uses multiple cameras to learn a policy that is robust to a reduction in the number of cameras to generalise to any single camera from the training set. Our approach is a self-supervised auxiliary task for RL that learns a disentangled representation from multiple cameras, with a shared representation that is aligned across all cameras to allow generalisation to a single camera, and a private representation that is camera-specific. We show experimentally that an RL agent trained on a single third-person camera is unable to learn an optimal policy in many control tasks; but, our approach, benefiting from multiple cameras during training, is able to solve the task using only the same single third-person camera.",Mhairi Dunion; Stefano V. Albrecht,2024-04-22T10:21:41Z,2024-06-21T14:12:54Z,cs.LG,Educational_AI,T037,Personalized learning systems using reinforcement learning,http://arxiv.org/abs/2404.14064v2,all:personalized AND all:reinforcement
D0364,2201.08894v3,Reinforcement Learning for Personalized Drug Discovery and Design for Complex Diseases: A Systems Pharmacology Perspective,"Many multi-genic systemic diseases such as neurological disorders, inflammatory diseases, and the majority of cancers do not have effective treatments yet. Reinforcement learning powered systems pharmacology is a potentially effective approach to design personalized therapies for untreatable complex diseases. In this survey, state-of-the-art reinforcement learning methods and their latest applications to drug design are reviewed. The challenges on harnessing reinforcement learning for systems pharmacology and personalized medicine are discussed. Potential solutions to overcome the challenges are proposed. In spite of successful application of advanced reinforcement learning techniques to target-based drug discovery, new reinforcement learning strategies are needed to address systems pharmacology-oriented personalized de novo drug design.",Ryan K. Tan; Yang Liu; Lei Xie,2022-01-21T21:29:46Z,2022-02-23T19:45:33Z,q-bio.BM,Educational_AI,T037,Personalized learning systems using reinforcement learning,http://arxiv.org/abs/2201.08894v3,all:personalized AND all:reinforcement
D0365,2407.10332v2,Ontology-driven Reinforcement Learning for Personalized Student Support,"In the search for more effective education, there is a widespread effort to develop better approaches to personalize student education. Unassisted, educators often do not have time or resources to personally support every student in a given classroom. Motivated by this issue, and by recent advancements in artificial intelligence, this paper presents a general-purpose framework for personalized student support, applicable to any virtual educational system such as a serious game or an intelligent tutoring system. To fit any educational situation, we apply ontologies for their semantic organization, combining them with data collection considerations and multi-agent reinforcement learning. The result is a modular system that can be adapted to any virtual educational software to provide useful personalized assistance to students.",Ryan Hare; Ying Tang,2024-07-14T21:11:44Z,2024-09-05T13:16:07Z,cs.CY,Educational_AI,T037,Personalized learning systems using reinforcement learning,http://arxiv.org/abs/2407.10332v2,all:personalized AND all:reinforcement
D0366,2510.18849v1,Towards Faithful and Controllable Personalization via Critique-Post-Edit Reinforcement Learning,"Faithfully personalizing large language models (LLMs) to align with individual user preferences is a critical but challenging task. While supervised fine-tuning (SFT) quickly reaches a performance plateau, standard reinforcement learning from human feedback (RLHF) also struggles with the nuances of personalization. Scalar-based reward models are prone to reward hacking which leads to verbose and superficially personalized responses. To address these limitations, we propose Critique-Post-Edit, a robust reinforcement learning framework that enables more faithful and controllable personalization. Our framework integrates two key components: (1) a Personalized Generative Reward Model (GRM) that provides multi-dimensional scores and textual critiques to resist reward hacking, and (2) a Critique-Post-Edit mechanism where the policy model revises its own outputs based on these critiques for more targeted and efficient learning. Under a rigorous length-controlled evaluation, our method substantially outperforms standard PPO on personalization benchmarks. Personalized Qwen2.5-7B achieves an average 11\% win-rate improvement, and personalized Qwen2.5-14B model surpasses the performance of GPT-4.1. These results demonstrate a practical path to faithful, efficient, and controllable personalization.",Chenghao Zhu; Meiling Tao; Tiannan Wang; Dongyi Ding; Yuchen Eleanor Jiang; Wangchunshu Zhou,2025-10-21T17:40:03Z,2025-10-21T17:40:03Z,cs.CL,Educational_AI,T037,Personalized learning systems using reinforcement learning,http://arxiv.org/abs/2510.18849v1,all:personalized AND all:reinforcement
D0367,1712.00654v1,Representation and Reinforcement Learning for Personalized Glycemic Control in Septic Patients,"Glycemic control is essential for critical care. However, it is a challenging task because there has been no study on personalized optimal strategies for glycemic control. This work aims to learn personalized optimal glycemic trajectories for severely ill septic patients by learning data-driven policies to identify optimal targeted blood glucose levels as a reference for clinicians. We encoded patient states using a sparse autoencoder and adopted a reinforcement learning paradigm using policy iteration to learn the optimal policy from data. We also estimated the expected return following the policy learned from the recorded glycemic trajectories, which yielded a function indicating the relationship between real blood glucose values and 90-day mortality rates. This suggests that the learned optimal policy could reduce the patients' estimated 90-day mortality rate by 6.3%, from 31% to 24.7%. The result demonstrates that reinforcement learning with appropriate patient state encoding can potentially provide optimal glycemic trajectories and allow clinicians to design a personalized strategy for glycemic control in septic patients.",Wei-Hung Weng; Mingwu Gao; Ze He; Susu Yan; Peter Szolovits,2017-12-02T18:39:12Z,2017-12-02T18:39:12Z,cs.LG,Educational_AI,T037,Personalized learning systems using reinforcement learning,http://arxiv.org/abs/1712.00654v1,all:personalized AND all:reinforcement
D0368,1803.08456v1,Deep Reinforcement Learning with Model Learning and Monte Carlo Tree Search in Minecraft,"Deep reinforcement learning has been successfully applied to several visual-input tasks using model-free methods. In this paper, we propose a model-based approach that combines learning a DNN-based transition model with Monte Carlo tree search to solve a block-placing task in Minecraft. Our learned transition model predicts the next frame and the rewards one step ahead given the last four frames of the agent's first-person-view image and the current action. Then a Monte Carlo tree search algorithm uses this model to plan the best sequence of actions for the agent to perform. On the proposed task in Minecraft, our model-based approach reaches the performance comparable to the Deep Q-Network's, but learns faster and, thus, is more training sample efficient.",Stephan Alaniz,2018-03-22T16:53:34Z,2018-03-22T16:53:34Z,cs.AI,Educational_AI,T037,Personalized learning systems using reinforcement learning,http://arxiv.org/abs/1803.08456v1,all:personalized AND all:reinforcement
D0369,2102.05612v1,Personalization for Web-based Services using Offline Reinforcement Learning,"Large-scale Web-based services present opportunities for improving UI policies based on observed user interactions. We address challenges of learning such policies through model-free offline Reinforcement Learning (RL) with off-policy training. Deployed in a production system for user authentication in a major social network, it significantly improves long-term objectives. We articulate practical challenges, compare several ML techniques, provide insights on training and evaluation of RL models, and discuss generalizations.",Pavlos Athanasios Apostolopoulos; Zehui Wang; Hanson Wang; Chad Zhou; Kittipat Virochsiri; Norm Zhou; Igor L. Markov,2021-02-10T18:17:00Z,2021-02-10T18:17:00Z,cs.LG,Educational_AI,T037,Personalized learning systems using reinforcement learning,http://arxiv.org/abs/2102.05612v1,all:personalized AND all:reinforcement
D0370,2502.12876v1,Continuous Learning Conversational AI: A Personalized Agent Framework via A2C Reinforcement Learning,"Creating personalized and adaptable conversational AI remains a key challenge. This paper introduces a Continuous Learning Conversational AI (CLCA) approach, implemented using A2C reinforcement learning, to move beyond static Large Language Models (LLMs). We use simulated sales dialogues, generated by LLMs, to train an A2C agent. This agent learns to optimize conversation strategies for personalization, focusing on engagement and delivering value. Our system architecture integrates reinforcement learning with LLMs for both data creation and response selection. This method offers a practical way to build personalized AI companions that evolve through continuous learning, advancing beyond traditional static LLM techniques.",Nandakishor M; Anjali M,2025-02-18T14:05:59Z,2025-02-18T14:05:59Z,cs.AI,Educational_AI,T037,Personalized learning systems using reinforcement learning,http://arxiv.org/abs/2502.12876v1,all:personalized AND all:reinforcement
